target,QAS,QSurf,QRunSurf,ROC,Baseline
1efy,0,0.75,Med,0.624202626641651,Self
1efy,0,0.75,Max,0.656707317073171,Self
1efy,0,0.75,Arb,0.644465290806754,Self
1efy,0,0.8,Min,0.551313320825516,Self
1efy,0,0.8,Med,0.615759849906191,Self
1efy,0,0.8,Max,0.648217636022514,Self
1efy,0,0.8,Arb,0.653470919324578,Self
1efy,0,0.85,Min,0.537992495309568,Self
1efy,0,0.85,Med,0.604502814258912,Self
1efy,0,0.85,Max,0.664352720450281,Self
1efy,0,0.85,Arb,0.645590994371482,Self
1efy,0,0.9,Min,0.530487804878049,Self
1efy,0,0.9,Med,0.603470919324578,Self
1efy,0,0.9,Max,0.684615384615385,Self
1efy,0,0.9,Arb,0.636397748592871,Self
1efy,0,0.95,Min,0.613883677298311,Self
1efy,0,0.95,Med,0.655909943714822,Self
1efy,0,0.95,Max,0.703189493433396,Self
1efy,0,0.95,Arb,0.668105065666041,Self
1efy,0,1,Min,0.556191369606004,Self
1efy,0,1,Med,0.622138836772983,Self
1efy,0,1,Max,0.724671669793621,Self
1efy,0,1,Arb,0.616510318949343,Self
1eix,0,0,Min,0.736971023556389,Self
1eix,0,0,Med,0.808578278090473,Self
1eix,0,0,Max,0.876276839691474,Self
1eix,0,0,Arb,0.797686053783615,Self
1eix,0,0.05,Min,0.877162810089639,Self
1eix,0,0.05,Med,0.908328121742756,Self
1eix,0,0.05,Max,0.947727746508234,Self
1eix,0,0.05,Arb,0.893631436314363,Self
1eix,0,0.1,Min,0.917917448405253,Self
1eix,0,0.1,Med,0.939493433395872,Self
1eix,0,0.1,Max,0.958828434438191,Self
1eix,0,0.1,Arb,0.922399416301855,Self
1eix,0,0.15,Min,0.913487596414426,Self
1eix,0,0.15,Med,0.936210131332083,Self
1eix,0,0.15,Max,0.960496143422973,Self
1eix,0,0.15,Arb,0.930946424848864,Self
1eix,0,0.2,Min,0.913956639566396,Self
1eix,0,0.2,Med,0.938607462997707,Self
1eix,0,0.2,Max,0.960444027517198,Self
1eix,0,0.2,Arb,0.936053783614759,Self
1eix,0,0.25,Min,0.91916823014384,Self
1eix,0,0.25,Med,0.94204711277882,Self
1eix,0,0.25,Max,0.959974984365228,Self
1eix,0,0.25,Arb,0.937408797164895,Self
1eix,0,0.3,Min,0.920888055034397,Self
1eix,0,0.3,Med,0.943037314988534,Self
1eix,0,0.3,Max,0.958307275380446,Self
1eix,0,0.3,Arb,0.936835522201376,Self
1eix,0,0.35,Min,0.924536168438607,Self
1eix,0,0.35,Med,0.942724619553888,Self
1eix,0,0.35,Max,0.956639566395664,Self
1eix,0,0.35,Arb,0.935324160933917,Self
1eix,0,0.4,Min,0.923337502605795,Self
1eix,0,0.4,Med,0.939493433395872,Self
1eix,0,0.4,Max,0.955857827809047,Self
1eix,0,0.4,Arb,0.93594955180321,Self
1eix,0,0.45,Min,0.923702313946216,Self
1eix,0,0.45,Med,0.93876381071503,Self
1eix,0,0.45,Max,0.954033771106942,Self
1eix,0,0.45,Arb,0.934698770064624,Self
1eix,0,0.5,Min,0.921252866374818,Self
1eix,0,0.5,Med,0.938034188034188,Self
1eix,0,0.5,Max,0.95283510527413,Self
1eix,0,0.5,Arb,0.933447988326037,Self
1eix,0,0.55,Min,0.921409214092141,Self
1eix,0,0.55,Med,0.937877840316865,Self
1eix,0,0.55,Max,0.952313946216385,Self
1eix,0,0.55,Arb,0.933187408797165,Self
1eix,0,0.6,Min,0.920940170940171,Self
1eix,0,0.6,Med,0.934594538253075,Self
1eix,0,0.6,Max,0.952053366687513,Self
1eix,0,0.6,Arb,0.933031061079842,Self
1eix,0,0.65,Min,0.919011882426517,Self
1eix,0,0.65,Med,0.934698770064624,Self
1eix,0,0.65,Max,0.951532207629769,Self
1eix,0,0.65,Arb,0.933447988326037,Self
1eix,0,0.7,Min,0.91588492808005,Self
1eix,0,0.7,Med,0.934229726912654,Self
1eix,0,0.7,Max,0.953721075672295,Self
1eix,0,0.7,Arb,0.932092974775902,Self
1eix,0,0.75,Min,0.911872003335418,Self
1eix,0,0.75,Med,0.933395872420263,Self
1eix,0,0.75,Max,0.954659161976235,Self
1eix,0,0.75,Arb,0.932092974775902,Self
1eix,0,0.8,Min,0.911298728371899,Self
1eix,0,0.8,Med,0.931676047529706,Self
1eix,0,0.8,Max,0.953929539295393,Self
1eix,0,0.8,Arb,0.933083176985616,Self
1eix,0,0.85,Min,0.907702730873463,Self
1eix,0,0.85,Med,0.927558890973525,Self
1eix,0,0.85,Max,0.944235980821347,Self
1eix,0,0.85,Arb,0.927975818219721,Self
1eix,0,0.9,Min,0.898373983739837,Self
1eix,0,0.9,Med,0.915832812174276,Self
1eix,0,0.9,Max,0.917187825724411,Self
1eix,0,0.9,Arb,0.915832812174276,Self
1eix,0,0.95,Min,0.781999166145508,Self
1eix,0,0.95,Med,0.760371065249114,Self
1eix,0,0.95,Max,0.723316656243486,Self
1eix,0,0.95,Arb,0.769699812382739,Self
1eix,0,1,Min,0.461851156973108,Self
1eix,0,1,Med,0.443506358140504,Self
1eix,0,1,Max,0.443610589952053,Self
1eix,0,1,Arb,0.461434229726913,Self
1eve,0,0,Min,0.75281425891182,Self
1eve,0,0,Med,0.784642187081211,Self
1eve,0,0,Max,0.830273385151434,Self
1eve,0,0,Arb,0.756499597963013,Self
1eve,0,0.05,Min,0.767354596622889,Self
1eve,0,0.05,Med,0.796502278209595,Self
1eve,0,0.05,Max,0.843272581077459,Self
1eve,0,0.05,Arb,0.788528544626106,Self
1eve,0,0.1,Min,0.773653176092201,Self
1eve,0,0.1,Med,0.794090056285178,Self
1eve,0,0.1,Max,0.81278477619941,Self
1eve,0,0.1,Arb,0.797373358348968,Self
1eve,0,0.15,Min,0.732243366389708,Self
1eve,0,0.15,Med,0.777271508978826,Self
1eve,0,0.15,Max,0.804543017957652,Self
1eve,0,0.15,Arb,0.770905923344948,Self
1eve,0,0.2,Min,0.709193245778612,Self
1eve,0,0.2,Med,0.769498793889038,Self
1eve,0,0.2,Max,0.805347091932458,Self
1eve,0,0.2,Arb,0.756633610292147,Self
1eve,0,0.25,Min,0.712074510854999,Self
1eve,0,0.25,Med,0.777673545966229,Self
1eve,0,0.25,Max,0.811645671401769,Self
1eve,0,0.25,Arb,0.756030554811043,Self
1eve,0,0.3,Min,0.722192441704637,Self
1eve,0,0.3,Med,0.772246046636291,Self
1eve,0,0.3,Max,0.811444652908068,Self
1eve,0,0.3,Arb,0.780554811042616,Self
1eve,0,0.35,Min,0.727887965692844,Self
1eve,0,0.35,Med,0.768962744572501,Self
1eve,0,0.35,Max,0.809836504958456,Self
1eve,0,0.35,Arb,0.782967032967033,Self
1eve,0,0.4,Min,0.741758241758242,Self
1eve,0,0.4,Med,0.768627713749665,Self
1eve,0,0.4,Max,0.807089252211203,Self
1eve,0,0.4,Arb,0.763669257571697,Self
1eve,0,0.45,Min,0.73686679174484,Self
1eve,0,0.45,Med,0.766483516483517,Self
1eve,0,0.45,Max,0.808429375502546,Self
1eve,0,0.45,Arb,0.748458858214956,Self
1eve,0,0.5,Min,0.727485928705441,Self
1eve,0,0.5,Med,0.757772715089788,Self
1eve,0,0.5,Max,0.81325381935138,Self
1eve,0,0.5,Arb,0.75375234521576,Self
1eve,0,0.55,Min,0.723331546502278,Self
1eve,0,0.55,Med,0.764339319217368,Self
1eve,0,0.55,Max,0.819686411149826,Self
1eve,0,0.55,Arb,0.76219512195122,Self
1eve,0,0.6,Min,0.726413830072367,Self
1eve,0,0.6,Med,0.758777807558295,Self
1eve,0,0.6,Max,0.81559903511123,Self
1eve,0,0.6,Arb,0.753551326722058,Self
1eve,0,0.65,Min,0.730501206110962,Self
1eve,0,0.65,Med,0.761927097292951,Self
1eve,0,0.65,Max,0.81466094880729,Self
1eve,0,0.65,Arb,0.759447869203967,Self
1eve,0,0.7,Min,0.721790404717234,Self
1eve,0,0.7,Med,0.769565800053605,Self
1eve,0,0.7,Max,0.816671133744304,Self
1eve,0,0.7,Arb,0.771374966496918,Self
1eve,0,0.75,Min,0.705842937550255,Self
1eve,0,0.75,Med,0.75422138836773,Self
1eve,0,0.75,Max,0.817810238541946,Self
1eve,0,0.75,Arb,0.770905923344948,Self
1eve,0,0.8,Min,0.667850442240686,Self
1eve,0,0.8,Med,0.700549450549451,Self
1eve,0,0.8,Max,0.763803269900831,Self
1eve,0,0.8,Arb,0.725140712945591,Self
1eve,0,0.85,Min,0.609622085231841,Self
1eve,0,0.85,Med,0.606874832484589,Self
1eve,0,0.85,Max,0.637496649691772,Self
1eve,0,0.85,Arb,0.64808362369338,Self
1eve,0,0.9,Min,0.520570892522112,Self
1eve,0,0.9,Med,0.549115518627714,Self
1eve,0,0.9,Max,0.564861967300992,Self
1eve,0,0.9,Arb,0.547976413830072,Self
1eve,0,0.95,Min,0.522782095952828,Self
1eve,0,0.95,Med,0.551661752881265,Self
1eve,0,0.95,Max,0.571294559099437,Self
1eve,0,0.95,Arb,0.534307156258376,Self
1eve,0,1,Min,0.524189225408738,Self
1eve,0,1,Med,0.556821227552935,Self
1eve,0,1,Max,0.622755293487001,Self
1eve,0,1,Arb,0.548177432323774,Self
1f4g,0,0,Min,0.519949968730457,Self
1f4g,0,0,Med,0.773545966228893,Self
1f4g,0,0,Max,0.938086303939963,Self
1f4g,0,0,Arb,0.679987492182614,Self
1f4g,0,0.05,Min,0.69343339587242,Self
1f4g,0,0.05,Med,0.831519699812383,Self
1f4g,0,0.05,Max,0.932645403377111,Self
1f4g,0,0.05,Arb,0.774233896185116,Self
1f4g,0,0.1,Min,0.68880550343965,Self
1f4g,0,0.1,Med,0.85697310819262,Self
1f4g,0,0.1,Max,0.931207004377736,Self
1f4g,0,0.1,Arb,0.811507191994997,Self
1f4g,0,0.15,Min,0.675359599749844,Self
1f4g,0,0.15,Med,0.849218261413383,Self
1f4g,0,0.15,Max,0.9411507191995,Self
1f4g,0,0.15,Arb,0.831332082551595,Self
1f4g,0,0.2,Min,0.663977485928705,Self
1f4g,0,0.2,Med,0.838586616635397,Self
1f4g,0,0.2,Max,0.942839274546592,Self
1f4g,0,0.2,Arb,0.828455284552846,Self
1f4g,0,0.25,Min,0.659036898061288,Self
1f4g,0,0.25,Med,0.842714196372733,Self
1f4g,0,0.25,Max,0.941963727329581,Self
1f4g,0,0.25,Arb,0.830268918073796,Self
1f4g,0,0.3,Min,0.658786741713571,Self
1f4g,0,0.3,Med,0.849968730456535,Self
1f4g,0,0.3,Max,0.941025641025641,Self
1f4g,0,0.3,Arb,0.834959349593496,Self
1f4g,0,0.35,Min,0.664227642276423,Self
1f4g,0,0.35,Med,0.84859287054409,Self
1f4g,0,0.35,Max,0.941963727329581,Self
1f4g,0,0.35,Arb,0.841213258286429,Self
1f4g,0,0.4,Min,0.675922451532208,Self
1f4g,0,0.4,Med,0.847779862414009,Self
1f4g,0,0.4,Max,0.940963101938712,Self
1f4g,0,0.4,Arb,0.851719824890557,Self
1f4g,0,0.45,Min,0.688055034396498,Self
1f4g,0,0.45,Med,0.843464665415885,Self
1f4g,0,0.45,Max,0.941463414634146,Self
1f4g,0,0.45,Arb,0.858474046278924,Self
1f4g,0,0.5,Min,0.692870544090056,Self
1f4g,0,0.5,Med,0.847904940587867,Self
1f4g,0,0.5,Max,0.939024390243902,Self
1f4g,0,0.5,Arb,0.858724202626642,Self
1f4g,0,0.55,Min,0.701938711694809,Self
1f4g,0,0.55,Med,0.84015009380863,Self
1f4g,0,0.55,Max,0.934021263289556,Self
1f4g,0,0.55,Arb,0.872420262664165,Self
1f4g,0,0.6,Min,0.708192620387742,Self
1f4g,0,0.6,Med,0.839524702939337,Self
1f4g,0,0.6,Max,0.932082551594747,Self
1f4g,0,0.6,Arb,0.876360225140713,Self
1f4g,0,0.65,Min,0.70562851782364,Self
1f4g,0,0.65,Med,0.840525328330206,Self
1f4g,0,0.65,Max,0.930456535334584,Self
1f4g,0,0.65,Arb,0.884302689180738,Self
1f4g,0,0.7,Min,0.710569105691057,Self
1f4g,0,0.7,Med,0.841588492808005,Self
1f4g,0,0.7,Max,0.926078799249531,Self
1f4g,0,0.7,Arb,0.897310819262039,Self
1f4g,0,0.75,Min,0.71869918699187,Self
1f4g,0,0.75,Med,0.841025641025641,Self
1f4g,0,0.75,Max,0.923014383989994,Self
1f4g,0,0.75,Arb,0.910444027517198,Self
1f4g,0,0.8,Min,0.722639149468418,Self
1f4g,0,0.8,Med,0.839712320200125,Self
1f4g,0,0.8,Max,0.925015634771732,Self
1f4g,0,0.8,Arb,0.902689180737961,Self
1f4g,0,0.85,Min,0.720450281425891,Self
1f4g,0,0.85,Med,0.827704815509694,Self
1f4g,0,0.85,Max,0.924015009380863,Self
1f4g,0,0.85,Arb,0.903064415259537,Self
1f4g,0,0.9,Min,0.72057535959975,Self
1f4g,0,0.9,Med,0.82520325203252,Self
1f4g,0,0.9,Max,0.912757973733583,Self
1f4g,0,0.9,Arb,0.90744215134459,Self
1f4g,0,0.95,Min,0.399374609130707,Self
1f4g,0,0.95,Med,0.505190744215134,Self
1f4g,0,0.95,Max,0.633708567854909,Self
1f4g,0,0.95,Arb,0.450218886804253,Self
1f4g,0,1,Min,0.328517823639775,Self
1f4g,0,1,Med,0.522138836772983,Self
1f4g,0,1,Max,0.699937460913071,Self
1f4g,0,1,Arb,0.495559724828018,Self
1fgi,0,0,Min,0.643001876172608,Self
1fgi,0,0,Med,0.883395872420263,Self
1fgi,0,0,Max,0.899437148217636,Self
1fgi,0,0,Arb,0.768883677298311,Self
1fgi,0,0.05,Min,0.555347091932458,Self
1fgi,0,0.05,Med,0.745478424015009,Self
1fgi,0,0.05,Max,0.867767354596623,Self
1fgi,0,0.05,Arb,0.718480300187617,Self
1fgi,0,0.1,Min,0.53093808630394,Self
1fgi,0,0.1,Med,0.729230769230769,Self
1fgi,0,0.1,Max,0.868348968105066,Self
1fgi,0,0.1,Arb,0.707767354596623,Self
1fgi,0,0.15,Min,0.585797373358349,Self
1fgi,0,0.15,Med,0.763339587242026,Self
1fgi,0,0.15,Max,0.876960600375234,Self
1fgi,0,0.15,Arb,0.761913696060038,Self
1fgi,0,0.2,Min,0.621669793621013,Self
1fgi,0,0.2,Med,0.783508442776735,Self
1fgi,0,0.2,Max,0.882138836772983,Self
1fgi,0,0.2,Arb,0.7953095684803,Self
1fgi,0,0.25,Min,0.647861163227017,Self
1fgi,0,0.25,Med,0.81780487804878,Self
1fgi,0,0.25,Max,0.886172607879925,Self
1fgi,0,0.25,Arb,0.81140712945591,Self
1fgi,0,0.3,Min,0.680956848030019,Self
1fgi,0,0.3,Med,0.841257035647279,Self
1fgi,0,0.3,Max,0.88812382739212,Self
1fgi,0,0.3,Arb,0.824821763602251,Self
1fgi,0,0.35,Min,0.716303939962477,Self
1fgi,0,0.35,Med,0.854803001876173,Self
1fgi,0,0.35,Max,0.890562851782364,Self
1fgi,0,0.35,Arb,0.831332082551595,Self
1fgi,0,0.4,Min,0.731144465290807,Self
1fgi,0,0.4,Med,0.859287054409006,Self
1fgi,0,0.4,Max,0.892439024390244,Self
1fgi,0,0.4,Arb,0.842157598499062,Self
1fgi,0,0.45,Min,0.731763602251407,Self
1fgi,0,0.45,Med,0.862908067542214,Self
1fgi,0,0.45,Max,0.893039399624766,Self
1fgi,0,0.45,Arb,0.845347091932458,Self
1fgi,0,0.5,Min,0.740037523452158,Self
1fgi,0,0.5,Med,0.861688555347092,Self
1fgi,0,0.5,Max,0.890131332082552,Self
1fgi,0,0.5,Arb,0.855196998123827,Self
1fgi,0,0.55,Min,0.744409005628518,Self
1fgi,0,0.55,Med,0.858292682926829,Self
1fgi,0,0.55,Max,0.892926829268293,Self
1fgi,0,0.55,Arb,0.85797373358349,Self
1fgi,0,0.6,Min,0.745121951219512,Self
1fgi,0,0.6,Med,0.857016885553471,Self
1fgi,0,0.6,Max,0.891463414634146,Self
1fgi,0,0.6,Arb,0.858067542213884,Self
1fgi,0,0.65,Min,0.753864915572233,Self
1fgi,0,0.65,Med,0.861294559099437,Self
1fgi,0,0.65,Max,0.890844277673546,Self
1fgi,0,0.65,Arb,0.866622889305816,Self
1fgi,0,0.7,Min,0.761669793621013,Self
1fgi,0,0.7,Med,0.865853658536585,Self
1fgi,0,0.7,Max,0.893883677298311,Self
1fgi,0,0.7,Arb,0.87172607879925,Self
1fgi,0,0.75,Min,0.769249530956848,Self
1fgi,0,0.75,Med,0.870900562851782,Self
1fgi,0,0.75,Max,0.894183864915572,Self
1fgi,0,0.75,Arb,0.867420262664165,Self
1fgi,0,0.8,Min,0.781444652908068,Self
1fgi,0,0.8,Med,0.870431519699812,Self
1fgi,0,0.8,Max,0.896998123827392,Self
1fgi,0,0.8,Arb,0.872532833020638,Self
1fgi,0,0.85,Min,0.793302063789869,Self
1fgi,0,0.85,Med,0.862645403377111,Self
1fgi,0,0.85,Max,0.890018761726079,Self
1fgi,0,0.85,Arb,0.870187617260788,Self
1fgi,0,0.9,Min,0.786153846153846,Self
1fgi,0,0.9,Med,0.852570356472795,Self
1fgi,0,0.9,Max,0.878761726078799,Self
1fgi,0,0.9,Arb,0.86155722326454,Self
1fgi,0,0.95,Min,0.784559099437148,Self
1fgi,0,0.95,Med,0.845234521575985,Self
1fgi,0,0.95,Max,0.868292682926829,Self
1fgi,0,0.95,Arb,0.850769230769231,Self
1fgi,0,1,Min,0.772607879924953,Self
1fgi,0,1,Med,0.840656660412758,Self
1fgi,0,1,Max,0.85750469043152,Self
1fgi,0,1,Arb,0.829699812382739,Self
1fjs,0,0,Min,0.867073170731707,Self
1fjs,0,0,Med,0.967767354596623,Self
1fjs,0,0,Max,0.995478424015009,Self
1fjs,0,0,Arb,0.913320825515948,Self
1fjs,0,0.05,Min,0.905272045028143,Self
1fjs,0,0.05,Med,0.987129455909944,Self
1fjs,0,0.05,Max,0.994333958724203,Self
1fjs,0,0.05,Arb,0.963508442776735,Self
1fjs,0,0.1,Min,0.933151969981238,Self
1fjs,0,0.1,Med,0.985759849906191,Self
1fjs,0,0.1,Max,0.994765478424015,Self
1fjs,0,0.1,Arb,0.974746716697936,Self
1fjs,0,0.15,Min,0.938461538461538,Self
1fjs,0,0.15,Med,0.986772983114447,Self
1fjs,0,0.15,Max,0.995834896810507,Self
1fjs,0,0.15,Arb,0.982701688555347,Self
1fjs,0,0.2,Min,0.947429643527204,Self
1fjs,0,0.2,Med,0.989418386491557,Self
1fjs,0,0.2,Max,0.996210131332083,Self
1fjs,0,0.2,Arb,0.985178236397749,Self
1fjs,0,0.25,Min,0.953358348968105,Self
1fjs,0,0.25,Med,0.992063789868668,Self
1fjs,0,0.25,Max,0.996435272045028,Self
1fjs,0,0.25,Arb,0.986135084427767,Self
1fjs,0,0.3,Min,0.965347091932458,Self
1fjs,0,0.3,Med,0.991801125703565,Self
1fjs,0,0.3,Max,0.996679174484053,Self
1fjs,0,0.3,Arb,0.987410881801126,Self
1fjs,0,0.35,Min,0.9693808630394,Self
1fjs,0,0.35,Med,0.993208255159475,Self
1fjs,0,0.35,Max,0.996848030018762,Self
1fjs,0,0.35,Arb,0.989024390243902,Self
1fjs,0,0.4,Min,0.973602251407129,Self
1fjs,0,0.4,Med,0.993020637898687,Self
1fjs,0,0.4,Max,0.996754221388368,Self
1fjs,0,0.4,Arb,0.989268292682927,Self
1fjs,0,0.45,Min,0.975834896810507,Self
1fjs,0,0.45,Med,0.99328330206379,Self
1fjs,0,0.45,Max,0.996641651031895,Self
1fjs,0,0.45,Arb,0.991838649155722,Self
1fjs,0,0.5,Min,0.975365853658537,Self
1fjs,0,0.5,Med,0.992945590994372,Self
1fjs,0,0.5,Max,0.996697936210131,Self
1fjs,0,0.5,Arb,0.993020637898687,Self
1fjs,0,0.55,Min,0.977279549718574,Self
1fjs,0,0.55,Med,0.993114446529081,Self
1fjs,0,0.55,Max,0.996941838649156,Self
1fjs,0,0.55,Arb,0.99281425891182,Self
1fjs,0,0.6,Min,0.97921200750469,Self
1fjs,0,0.6,Med,0.993677298311445,Self
1fjs,0,0.6,Max,0.996904315196998,Self
1fjs,0,0.6,Arb,0.992908067542214,Self
1fjs,0,0.65,Min,0.981200750469043,Self
1fjs,0,0.65,Med,0.993977485928705,Self
1fjs,0,0.65,Max,0.997091932457786,Self
1fjs,0,0.65,Arb,0.994108818011257,Self
1fjs,0,0.7,Min,0.982776735459662,Self
1fjs,0,0.7,Med,0.993696060037523,Self
1fjs,0,0.7,Max,0.99703564727955,Self
1fjs,0,0.7,Arb,0.994596622889306,Self
1fjs,0,0.75,Min,0.98343339587242,Self
1fjs,0,0.75,Med,0.993958724202627,Self
1fjs,0,0.75,Max,0.996772983114447,Self
1fjs,0,0.75,Arb,0.9946904315197,Self
1fjs,0,0.8,Min,0.983696060037523,Self
1fjs,0,0.8,Med,0.99375234521576,Self
1fjs,0,0.8,Max,0.996397748592871,Self
1fjs,0,0.8,Arb,0.993320825515947,Self
1fjs,0,0.85,Min,0.97172607879925,Self
1fjs,0,0.85,Med,0.980487804878049,Self
1fjs,0,0.85,Max,0.970919324577861,Self
1fjs,0,0.85,Arb,0.982120075046904,Self
1fjs,0,0.9,Min,0.932776735459662,Self
1fjs,0,0.9,Med,0.931444652908068,Self
1fjs,0,0.9,Max,0.915928705440901,Self
1fjs,0,0.9,Arb,0.934727954971857,Self
1fjs,0,0.95,Min,0.878574108818011,Self
1fjs,0,0.95,Med,0.875703564727955,Self
1fjs,0,0.95,Max,0.870656660412758,Self
1fjs,0,0.95,Arb,0.88015009380863,Self
1fjs,0,1,Min,0.800262664165103,Self
1fjs,0,1,Med,0.815028142589118,Self
1fjs,0,1,Max,0.823452157598499,Self
1fjs,0,1,Arb,0.808893058161351,Self
1fm9,0,0,Min,0.710750469043152,Self
1fm9,0,0,Med,0.91219512195122,Self
1fm9,0,0,Max,0.946416510318949,Self
1fm9,0,0,Arb,0.891454033771107,Self
1fm9,0,0.05,Min,0.980544090056285,Self
1fm9,0,0.05,Med,0.99125703564728,Self
1fm9,0,0.05,Max,0.993508442776735,Self
1fm9,0,0.05,Arb,0.985684803001876,Self
1fm9,0,0.1,Min,0.9853095684803,Self
1fm9,0,0.1,Med,0.991894934333959,Self
1fm9,0,0.1,Max,0.994446529080675,Self
1fm9,0,0.1,Arb,0.990168855534709,Self
1fm9,0,0.15,Min,0.985572232645403,Self
1fm9,0,0.15,Med,0.992795497185741,Self
1fm9,0,0.15,Max,0.995215759849906,Self
1fm9,0,0.15,Arb,0.991969981238274,Self
1fm9,0,0.2,Min,0.989418386491557,Self
1fm9,0,0.2,Med,0.994484052532833,Self
1fm9,0,0.2,Max,0.995553470919325,Self
1fm9,0,0.2,Arb,0.993095684803002,Self
1fm9,0,0.25,Min,0.99172607879925,Self
1fm9,0,0.25,Med,0.994878048780488,Self
1fm9,0,0.25,Max,0.995046904315197,Self
1fm9,0,0.25,Arb,0.993302063789869,Self
1fm9,0,0.3,Min,0.99125703564728,Self
1fm9,0,0.3,Med,0.993771106941839,Self
1fm9,0,0.3,Max,0.994596622889306,Self
1fm9,0,0.3,Arb,0.992720450281426,Self
1fm9,0,0.35,Min,0.990825515947467,Self
1fm9,0,0.35,Med,0.99281425891182,Self
1fm9,0,0.35,Max,0.993977485928705,Self
1fm9,0,0.35,Arb,0.992720450281426,Self
1fm9,0,0.4,Min,0.99031894934334,Self
1fm9,0,0.4,Med,0.992476547842401,Self
1fm9,0,0.4,Max,0.993527204502814,Self
1fm9,0,0.4,Arb,0.992326454033771,Self
1fm9,0,0.45,Min,0.990225140712946,Self
1fm9,0,0.45,Med,0.992589118198874,Self
1fm9,0,0.45,Max,0.993452157598499,Self
1fm9,0,0.45,Arb,0.992382739212007,Self
1fm9,0,0.5,Min,0.990225140712946,Self
1fm9,0,0.5,Med,0.992983114446529,Self
1fm9,0,0.5,Max,0.993470919324578,Self
1fm9,0,0.5,Arb,0.992720450281426,Self
1fm9,0,0.55,Min,0.989587242026266,Self
1fm9,0,0.55,Med,0.992682926829268,Self
1fm9,0,0.55,Max,0.993414634146341,Self
1fm9,0,0.55,Arb,0.992626641651032,Self
1fm9,0,0.6,Min,0.989699812382739,Self
1fm9,0,0.6,Med,0.992307692307692,Self
1fm9,0,0.6,Max,0.993133208255159,Self
1fm9,0,0.6,Arb,0.992757973733583,Self
1fm9,0,0.65,Min,0.990393996247655,Self
1fm9,0,0.65,Med,0.992307692307692,Self
1fm9,0,0.65,Max,0.992551594746717,Self
1fm9,0,0.65,Arb,0.992082551594747,Self
1fm9,0,0.7,Min,0.990844277673546,Self
1fm9,0,0.7,Med,0.992176360225141,Self
1fm9,0,0.7,Max,0.992213883677298,Self
1fm9,0,0.7,Arb,0.991444652908067,Self
1fm9,0,0.75,Min,0.989118198874296,Self
1fm9,0,0.75,Med,0.991669793621013,Self
1fm9,0,0.75,Max,0.991763602251407,Self
1fm9,0,0.75,Arb,0.99155722326454,Self
1fm9,0,0.8,Min,0.988686679174484,Self
1fm9,0,0.8,Med,0.990919324577861,Self
1fm9,0,0.8,Max,0.988255159474672,Self
1fm9,0,0.8,Arb,0.991538461538461,Self
1fm9,0,0.85,Min,0.987542213883677,Self
1fm9,0,0.85,Med,0.988574108818011,Self
1fm9,0,0.85,Max,0.984333958724203,Self
1fm9,0,0.85,Arb,0.987448405253283,Self
1fm9,0,0.9,Min,0.982307692307692,Self
1fm9,0,0.9,Med,0.982251407129456,Self
1fm9,0,0.9,Max,0.980844277673546,Self
1fm9,0,0.9,Arb,0.981669793621013,Self
1fm9,0,0.95,Min,0.977410881801126,Self
1fm9,0,0.95,Med,0.97859287054409,Self
1fm9,0,0.95,Max,0.970750469043152,Self
1fm9,0,0.95,Arb,0.976960600375234,Self
1fm9,0,1,Min,0.96234521575985,Self
1fm9,0,1,Med,0.956923076923077,Self
1fm9,0,1,Max,0.947166979362101,Self
1fm9,0,1,Arb,0.957598499061914,Self
1gj7,0,0,Min,0.764493433395872,Self
1gj7,0,0,Med,0.820403377110694,Self
1gj7,0,0,Max,0.902485928705441,Self
1gj7,0,0,Arb,0.792120075046904,Self
1gj7,0,0.05,Min,0.786022514071295,Self
1gj7,0,0.05,Med,0.897889305816135,Self
1gj7,0,0.05,Max,0.968761726078799,Self
1gj7,0,0.05,Arb,0.87218574108818,Self
1gj7,0,0.1,Min,0.801125703564728,Self
1gj7,0,0.1,Med,0.906472795497186,Self
1gj7,0,0.1,Max,0.973968105065666,Self
1gj7,0,0.1,Arb,0.892870544090056,Self
1gj7,0,0.15,Min,0.83203564727955,Self
1gj7,0,0.15,Med,0.903048780487805,Self
1gj7,0,0.15,Max,0.9703095684803,Self
1gj7,0,0.15,Arb,0.884193245778612,Self
1gj7,0,0.2,Min,0.84765478424015,Self
1gj7,0,0.2,Med,0.901078799249531,Self
1gj7,0,0.2,Max,0.972607879924953,Self
1gj7,0,0.2,Arb,0.882833020637899,Self
1gj7,0,0.25,Min,0.835834896810507,Self
1gj7,0,0.25,Med,0.896951219512195,Self
1gj7,0,0.25,Max,0.974343339587242,Self
1gj7,0,0.25,Arb,0.895403377110694,Self
1gj7,0,0.3,Min,0.815853658536585,Self
1gj7,0,0.3,Med,0.900234521575985,Self
1gj7,0,0.3,Max,0.971763602251407,Self
1gj7,0,0.3,Arb,0.898264540337711,Self
1gj7,0,0.35,Min,0.815900562851782,Self
1gj7,0,0.35,Med,0.900375234521576,Self
1gj7,0,0.35,Max,0.969559099437148,Self
1gj7,0,0.35,Arb,0.892823639774859,Self
1gj7,0,0.4,Min,0.823311444652908,Self
1gj7,0,0.4,Med,0.893198874296435,Self
1gj7,0,0.4,Max,0.967917448405253,Self
1gj7,0,0.4,Arb,0.899484052532833,Self
1gj7,0,0.45,Min,0.827485928705441,Self
1gj7,0,0.45,Med,0.895872420262664,Self
